participant_id,level_name,game_batch,game_id,trial_id,human_conf,human_AI_conf,AI_conf,Ai_calibrated_conf,true_prob,nr_reds_shown,initial_decision,final_decision,outcome,win,points
669ea009e06f7,level_A,1,46,5,83,83,92,,86.15384615384616,16,Red,Red,Red,1,4
669ea009e06f7,level_A,1,29,6,72,72,23,,35.38461538461539,13,Red,Red,Red,1,5
669ea009e06f7,level_A,1,36,7,59,59,54,,41.53846153846154,5,Black,Black,Black,1,6
669ea009e06f7,level_A,1,39,8,94,94,62,,73.84615384615385,19,Red,Red,Red,1,7
669ea009e06f7,level_A,1,28,9,100,100,23,,10.76923076923077,1,Black,Black,Black,1,8
669ea009e06f7,level_A,1,44,10,40,52,85,,72.3076923076923,10,Black,Black,Red,-1,7
669ea009e06f7,level_A,1,43,11,100,100,77,,89.23076923076924,21,Red,Red,Black,-1,6
669ea009e06f7,level_A,1,25,12,72,25,8,,13.846153846153848,8,Black,Black,Black,1,7
669ea009e06f7,level_A,1,40,13,77,77,69,,56.92307692307692,6,Black,Black,Black,1,8
669ea009e06f7,level_A,1,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,9
669ea009e06f7,level_A,1,45,15,100,100,85,,96.92307692307692,21,Red,Red,Red,1,10
669ea009e06f7,level_A,1,47,16,100,100,92,,98.46153846153848,21,Red,Red,Red,1,11
669ea009e06f7,level_A,1,26,17,0,0,15,,3.076923076923077,0,Black,Black,Black,1,12
669ea009e06f7,level_A,1,27,18,50,50,15,,27.692307692307693,12,Black,Black,Black,1,13
669ea009e06f7,level_A,1,24,19,0,0,8,,1.5384615384615383,0,Black,Black,Black,1,14
669ea009e06f7,level_A,1,35,20,90,90,46,,58.46153846153847,16,Red,Red,Black,-1,13
669ea009e06f7,level_A,1,30,21,30,30,31,,18.461538461538463,2,Black,Black,Black,1,14
669ea009e06f7,level_A,1,34,22,26,26,46,,33.84615384615385,5,Black,Black,Black,1,15
