participant_id,level_name,game_batch,game_id,trial_id,human_conf,human_AI_conf,AI_conf,Ai_calibrated_conf,true_prob,nr_reds_shown,initial_decision,final_decision,outcome,win,points
66a10dfbbd15c,level_B_cal,0,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a10dfbbd15c,level_B_cal,0,-3,1,70,70,54,,60.0,14,Red,Red,Black,-1,0
66a10dfbbd15c,level_B_cal,0,494,2,66,66,62,,73.84615384615385,13,Red,Red,Black,-1,-1
66a10dfbbd15c,level_B_cal,0,502,3,94,94,92,,98.46153846153848,20,Red,Red,Red,1,0
66a10dfbbd15c,level_B_cal,0,491,4,66,59,54,,41.53846153846154,13,Red,Red,Red,1,1
66a10dfbbd15c,level_B_cal,0,480,5,32,15,8,,13.846153846153848,2,Black,Black,Red,-1,0
66a10dfbbd15c,level_B_cal,0,496,6,63,62,69,,81.53846153846153,12,Red,Black,Black,1,1
66a10dfbbd15c,level_B_cal,0,485,7,55,50,31,,18.461538461538463,8,Red,Red,Black,-1,0
66a10dfbbd15c,level_B_cal,0,500,8,68,74,85,,96.92307692307692,19,Red,Red,Red,1,1
66a10dfbbd15c,level_B_cal,0,493,9,52,56,62,,49.23076923076923,14,Black,Black,Black,1,2
66a10dfbbd15c,level_B_cal,0,484,10,37,35,23,,35.38461538461539,3,Black,Black,Red,-1,1
66a10dfbbd15c,level_B_cal,0,486,11,80,21,31,,43.07692307692308,2,Black,Black,Red,-1,0
66a10dfbbd15c,level_B_cal,0,497,12,58,58,77,,64.61538461538461,18,Black,Black,Black,1,1
66a10dfbbd15c,level_B_cal,0,489,13,56,56,46,,33.84615384615385,12,Red,Red,Red,1,2
66a10dfbbd15c,level_B_cal,0,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,3
66a10dfbbd15c,level_B_cal,0,487,15,56,56,38,,26.15384615384616,11,Red,Black,Red,-1,2
66a10dfbbd15c,level_B_cal,0,490,16,26,26,46,,58.46153846153847,3,Black,Black,Black,1,3
66a10dfbbd15c,level_B_cal,0,479,17,12,12,8,,1.5384615384615383,1,Black,Black,Black,1,4
66a10dfbbd15c,level_B_cal,0,499,18,97,87,85,,72.3076923076923,18,Red,Red,Red,1,5
66a10dfbbd15c,level_B_cal,0,495,19,71,69,69,,56.92307692307692,17,Red,Black,Red,-1,4
66a10dfbbd15c,level_B_cal,0,488,20,16,16,38,,50.76923076923077,3,Black,Black,Red,-1,3
66a10dfbbd15c,level_B_cal,0,501,21,75,75,92,,86.15384615384616,18,Red,Red,Red,1,4
66a10dfbbd15c,level_B_cal,0,498,22,68,68,77,,89.23076923076924,16,Red,Black,Red,-1,3
66a10dfbbd15c,level_B_cal,0,492,23,58,58,54,,66.15384615384615,10,Red,Black,Red,-1,2
66a10dfbbd15c,level_B_cal,0,483,24,27,27,23,,10.76923076923077,5,Black,Black,Red,-1,1
66a10dfbbd15c,level_B_cal,0,482,25,0,5,15,,27.692307692307693,1,Black,Black,Red,-1,0
66a10dfbbd15c,level_B_cal,0,481,26,14,14,15,,3.076923076923077,1,Black,Black,Black,1,1
66a10f886dd96,level_B_cal,1,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a10f886dd96,level_B_cal,1,-3,1,69,66,54,,60.0,14,Red,Red,Black,-1,0
66a10f886dd96,level_B_cal,1,523,2,88,88,85,,72.3076923076923,17,Red,Red,Red,1,1
66a10f886dd96,level_B_cal,1,507,3,10,12,23,,10.76923076923077,5,Black,Black,Black,1,2
66a10f886dd96,level_B_cal,1,512,4,46,44,38,,50.76923076923077,9,Black,Black,Red,-1,1
66a10f886dd96,level_B_cal,1,515,5,72,72,54,,41.53846153846154,14,Red,Red,Black,-1,0
66a10f886dd96,level_B_cal,1,522,6,82,82,77,,89.23076923076924,16,Red,Red,Red,1,1
66a10f886dd96,level_B_cal,1,509,7,50,44,31,,18.461538461538463,10,Red,Black,Red,-1,0
66a10f886dd96,level_B_cal,1,519,8,97,95,69,,56.92307692307692,20,Red,Red,Black,-1,-1
66a10f886dd96,level_B_cal,1,517,9,84,78,62,,49.23076923076923,16,Red,Red,Black,-1,-2
66a10f886dd96,level_B_cal,1,521,10,95,82,77,,64.61538461538461,20,Red,Red,Black,-1,-3
66a10f886dd96,level_B_cal,1,520,11,62,64,69,,81.53846153846153,14,Red,Red,Red,1,-2
66a10f886dd96,level_B_cal,1,513,12,57,52,46,,33.84615384615385,13,Red,Black,Black,1,-1
66a10f886dd96,level_B_cal,1,525,13,98,98,92,,86.15384615384616,21,Red,Red,Red,1,0
66a10f886dd96,level_B_cal,1,-1,14,96,96,100,,100.0,21,Red,Red,Red,1,1
66a10f886dd96,level_B_cal,1,511,15,40,40,38,,26.15384615384616,10,Black,Black,Black,1,2
66a10f886dd96,level_B_cal,1,524,16,90,87,85,,96.92307692307692,19,Red,Red,Red,1,3
66a10f886dd96,level_B_cal,1,526,17,95,93,92,,98.46153846153848,20,Red,Red,Red,1,4
66a10f886dd96,level_B_cal,1,506,18,6,8,15,,27.692307692307693,2,Black,Black,Red,-1,3
66a10f886dd96,level_B_cal,1,504,19,3,3,8,,13.846153846153848,1,Black,Black,Black,1,4
66a10f886dd96,level_B_cal,1,514,20,14,34,46,,58.46153846153847,4,Black,Black,Red,-1,3
66a10f886dd96,level_B_cal,1,508,21,7,13,23,,35.38461538461539,3,Black,Black,Black,1,4
66a10f886dd96,level_B_cal,1,505,22,10,10,15,,3.076923076923077,2,Black,Black,Black,1,5
66a10f886dd96,level_B_cal,1,516,23,44,48,54,,66.15384615384615,10,Black,Red,Black,-1,4
66a10f886dd96,level_B_cal,1,518,24,50,54,62,,73.84615384615385,10,Red,Red,Red,1,5
66a10f886dd96,level_B_cal,1,503,25,6,6,8,,1.5384615384615383,1,Black,Black,Black,1,6
66a10f886dd96,level_B_cal,1,510,26,37,36,31,,43.07692307692308,6,Black,Black,Red,-1,5
66a11098dce3a,level_B_cal,2,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a11098dce3a,level_B_cal,2,-3,1,66,66,54,,60.0,14,Red,Red,Red,1,2
66a11098dce3a,level_B_cal,2,529,2,0,6,15,,3.076923076923077,1,Black,Black,Black,1,3
66a11098dce3a,level_B_cal,2,527,3,0,0,8,,1.5384615384615383,1,Black,Black,Black,1,4
66a11098dce3a,level_B_cal,2,537,4,62,62,46,,33.84615384615385,13,Red,Red,Red,1,5
66a11098dce3a,level_B_cal,2,544,5,70,71,69,,81.53846153846153,14,Red,Red,Red,1,6
66a11098dce3a,level_B_cal,2,531,6,68,13,23,,10.76923076923077,6,Red,Black,Black,1,7
66a11098dce3a,level_B_cal,2,545,7,74,74,77,,64.61538461538461,17,Red,Red,Black,-1,6
66a11098dce3a,level_B_cal,2,542,8,74,74,62,,73.84615384615385,16,Red,Red,Red,1,7
66a11098dce3a,level_B_cal,2,539,9,79,79,54,,41.53846153846154,18,Red,Red,Black,-1,6
66a11098dce3a,level_B_cal,2,541,10,56,56,62,,49.23076923076923,16,Red,Red,Red,1,7
66a11098dce3a,level_B_cal,2,547,11,93,93,85,,72.3076923076923,18,Red,Red,Red,1,8
66a11098dce3a,level_B_cal,2,532,12,5,5,23,,35.38461538461539,4,Black,Black,Red,-1,7
66a11098dce3a,level_B_cal,2,530,13,14,11,15,,27.692307692307693,4,Black,Black,Red,-1,6
66a11098dce3a,level_B_cal,2,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,7
66a11098dce3a,level_B_cal,2,546,15,66,66,77,,89.23076923076924,15,Red,Red,Red,1,8
66a11098dce3a,level_B_cal,2,533,16,52,30,31,,18.461538461538463,9,Black,Black,Black,1,9
66a11098dce3a,level_B_cal,2,538,17,43,43,46,,58.46153846153847,8,Red,Red,Red,1,10
66a11098dce3a,level_B_cal,2,534,18,53,17,31,,43.07692307692308,6,Red,Black,Black,1,11
66a11098dce3a,level_B_cal,2,536,19,29,29,38,,50.76923076923077,5,Black,Black,Red,-1,10
66a11098dce3a,level_B_cal,2,528,20,0,0,8,,13.846153846153848,0,Black,Black,Red,-1,9
66a11098dce3a,level_B_cal,2,543,21,68,68,69,,56.92307692307692,15,Red,Red,Black,-1,8
66a11098dce3a,level_B_cal,2,549,22,83,83,92,,86.15384615384616,20,Red,Red,Red,1,9
66a11098dce3a,level_B_cal,2,540,23,36,36,54,,66.15384615384615,6,Black,Black,Red,-1,8
66a11098dce3a,level_B_cal,2,535,24,57,28,38,,26.15384615384616,13,Black,Black,Black,1,9
66a11098dce3a,level_B_cal,2,548,25,89,89,85,,96.92307692307692,19,Red,Red,Red,1,10
66a11098dce3a,level_B_cal,2,550,26,90,90,92,,98.46153846153848,20,Red,Red,Red,1,11
66a1117b4813c,level_B_cal,4,-2,0,73,78,0,,0.0,0,Black,Black,Black,1,1
66a1117b4813c,level_B_cal,4,-3,1,72,78,54,,60.0,14,Red,Red,Red,1,2
66a1117b4813c,level_B_cal,4,591,2,70,75,69,,56.92307692307692,15,Red,Red,Black,-1,1
66a1117b4813c,level_B_cal,4,590,3,58,62,62,,73.84615384615385,11,Red,Red,Red,1,2
66a1117b4813c,level_B_cal,4,597,4,65,94,92,,86.15384615384616,21,Red,Red,Red,1,3
66a1117b4813c,level_B_cal,4,589,5,76,69,62,,49.23076923076923,19,Red,Red,Red,1,4
66a1117b4813c,level_B_cal,4,598,6,71,79,92,,98.46153846153848,20,Red,Red,Red,1,5
66a1117b4813c,level_B_cal,4,577,7,89,70,15,,3.076923076923077,1,Black,Black,Black,1,6
66a1117b4813c,level_B_cal,4,594,8,69,74,77,,89.23076923076924,15,Red,Red,Red,1,7
66a1117b4813c,level_B_cal,4,582,9,78,84,31,,43.07692307692308,3,Black,Black,Red,-1,6
66a1117b4813c,level_B_cal,4,580,10,79,85,23,,35.38461538461539,2,Black,Black,Black,1,7
66a1117b4813c,level_B_cal,4,587,11,76,79,54,,41.53846153846154,15,Red,Red,Red,1,8
66a1117b4813c,level_B_cal,4,596,12,77,82,85,,96.92307692307692,20,Red,Red,Red,1,9
66a1117b4813c,level_B_cal,4,586,13,80,85,46,,58.46153846153847,4,Black,Black,Black,1,10
66a1117b4813c,level_B_cal,4,-1,14,71,83,100,,100.0,21,Red,Red,Red,1,11
66a1117b4813c,level_B_cal,4,575,15,80,87,8,,1.5384615384615383,1,Black,Black,Black,1,12
66a1117b4813c,level_B_cal,4,592,16,84,86,69,,81.53846153846153,16,Red,Red,Red,1,13
66a1117b4813c,level_B_cal,4,583,17,79,85,38,,26.15384615384616,11,Red,Red,Black,-1,12
66a1117b4813c,level_B_cal,4,578,18,87,94,15,,27.692307692307693,2,Black,Black,Black,1,13
66a1117b4813c,level_B_cal,4,579,19,86,86,23,,10.76923076923077,5,Black,Black,Black,1,14
66a1117b4813c,level_B_cal,4,581,20,86,90,31,,18.461538461538463,11,Red,Red,Black,-1,13
66a1117b4813c,level_B_cal,4,576,21,81,87,8,,13.846153846153848,1,Black,Black,Red,-1,12
66a1117b4813c,level_B_cal,4,585,22,93,85,46,,33.84615384615385,16,Red,Red,Black,-1,11
66a1117b4813c,level_B_cal,4,593,23,87,90,77,,64.61538461538461,18,Red,Red,Black,-1,10
66a1117b4813c,level_B_cal,4,584,24,82,39,38,,50.76923076923077,6,Red,Black,Black,1,11
66a1117b4813c,level_B_cal,4,595,25,69,69,85,,72.3076923076923,18,Red,Red,Red,1,12
66a1117b4813c,level_B_cal,4,588,26,83,87,54,,66.15384615384615,8,Red,Red,Black,-1,11
66a112e2edb6b,level_B_cal,10,-2,0,18,0,0,,0.0,0,Black,Black,Black,1,1
66a112e2edb6b,level_B_cal,10,-3,1,65,54,54,,60.0,14,Red,Red,Black,-1,0
66a112e2edb6b,level_B_cal,10,731,2,71,57,54,,41.53846153846154,15,Red,Red,Black,-1,-1
66a112e2edb6b,level_B_cal,10,729,3,50,46,46,,33.84615384615385,11,Black,Black,Black,1,0
66a112e2edb6b,level_B_cal,10,727,4,57,45,38,,26.15384615384616,10,Red,Black,Black,1,1
66a112e2edb6b,level_B_cal,10,735,5,79,73,69,,56.92307692307692,19,Red,Red,Black,-1,0
66a112e2edb6b,level_B_cal,10,734,6,50,55,62,,73.84615384615385,12,Red,Red,Red,1,1
66a112e2edb6b,level_B_cal,10,739,7,87,87,85,,72.3076923076923,21,Red,Red,Black,-1,0
66a112e2edb6b,level_B_cal,10,730,8,50,46,46,,58.46153846153847,9,Red,Black,Red,-1,-1
66a112e2edb6b,level_B_cal,10,723,9,27,27,23,,10.76923076923077,5,Black,Black,Black,1,0
66a112e2edb6b,level_B_cal,10,719,10,9,9,8,,1.5384615384615383,1,Black,Black,Black,1,1
66a112e2edb6b,level_B_cal,10,737,11,93,87,77,,64.61538461538461,19,Red,Red,Red,1,2
66a112e2edb6b,level_B_cal,10,738,12,59,59,77,,89.23076923076924,14,Red,Red,Red,1,3
66a112e2edb6b,level_B_cal,10,726,13,37,31,31,,43.07692307692308,7,Black,Black,Black,1,4
66a112e2edb6b,level_B_cal,10,-1,14,90,90,100,,100.0,21,Red,Red,Red,1,5
66a112e2edb6b,level_B_cal,10,722,15,8,8,15,,27.692307692307693,0,Black,Black,Black,1,6
66a112e2edb6b,level_B_cal,10,732,16,50,50,54,,66.15384615384615,8,Red,Red,Black,-1,5
66a112e2edb6b,level_B_cal,10,742,17,86,92,92,,98.46153846153848,20,Red,Red,Red,1,6
66a112e2edb6b,level_B_cal,10,720,18,6,6,8,,13.846153846153848,3,Black,Black,Black,1,7
66a112e2edb6b,level_B_cal,10,725,19,41,36,31,,18.461538461538463,7,Black,Black,Black,1,8
66a112e2edb6b,level_B_cal,10,740,20,86,89,85,,96.92307692307692,19,Red,Red,Red,1,9
66a112e2edb6b,level_B_cal,10,728,21,38,38,38,,50.76923076923077,5,Black,Black,Black,1,10
66a112e2edb6b,level_B_cal,10,721,22,3,8,15,,3.076923076923077,1,Black,Black,Black,1,11
66a112e2edb6b,level_B_cal,10,724,23,20,20,23,,35.38461538461539,5,Black,Black,Black,1,12
66a112e2edb6b,level_B_cal,10,733,24,88,73,62,,49.23076923076923,15,Red,Red,Red,1,13
66a112e2edb6b,level_B_cal,10,741,25,97,94,92,,86.15384615384616,20,Red,Red,Red,1,14
66a112e2edb6b,level_B_cal,10,736,26,72,66,69,,81.53846153846153,15,Red,Red,Red,1,15
66a11314405dc,level_B_cal,6,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a11314405dc,level_B_cal,6,-3,1,81,58,54,,60.0,14,Red,Red,Red,1,2
66a11314405dc,level_B_cal,6,635,2,80,58,54,,41.53846153846154,14,Red,Red,Red,1,3
66a11314405dc,level_B_cal,6,626,3,18,19,15,,27.692307692307693,5,Black,Black,Black,1,4
66a11314405dc,level_B_cal,6,632,4,56,42,38,,50.76923076923077,9,Red,Black,Black,1,5
66a11314405dc,level_B_cal,6,624,5,0,0,8,,13.846153846153848,0,Black,Black,Black,1,6
66a11314405dc,level_B_cal,6,638,6,55,55,62,,73.84615384615385,9,Red,Red,Red,1,7
66a11314405dc,level_B_cal,6,640,7,65,65,69,,81.53846153846153,13,Red,Red,Red,1,8
66a11314405dc,level_B_cal,6,634,8,42,42,46,,58.46153846153847,9,Black,Black,Black,1,9
66a11314405dc,level_B_cal,6,644,9,92,92,85,,96.92307692307692,20,Red,Red,Red,1,10
66a11314405dc,level_B_cal,6,641,10,84,84,77,,64.61538461538461,18,Red,Red,Red,1,11
66a11314405dc,level_B_cal,6,645,11,99,99,92,,86.15384615384616,20,Red,Red,Red,1,12
66a11314405dc,level_B_cal,6,643,12,96,96,85,,72.3076923076923,19,Red,Red,Red,1,13
66a11314405dc,level_B_cal,6,627,13,10,10,23,,10.76923076923077,5,Black,Black,Black,1,14
66a11314405dc,level_B_cal,6,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,15
66a11314405dc,level_B_cal,6,631,15,41,41,38,,26.15384615384616,9,Black,Black,Black,1,16
66a11314405dc,level_B_cal,6,623,16,0,0,8,,1.5384615384615383,0,Black,Black,Black,1,17
66a11314405dc,level_B_cal,6,646,17,100,100,92,,98.46153846153848,21,Red,Red,Red,1,18
66a11314405dc,level_B_cal,6,636,18,63,63,54,,66.15384615384615,12,Red,Red,Red,1,19
66a11314405dc,level_B_cal,6,637,19,45,55,62,,49.23076923076923,12,Black,Red,Red,1,20
66a11314405dc,level_B_cal,6,633,20,58,53,46,,33.84615384615385,12,Red,Red,Black,-1,19
66a11314405dc,level_B_cal,6,642,21,95,95,77,,89.23076923076924,18,Red,Red,Red,1,20
66a11314405dc,level_B_cal,6,630,22,10,10,31,,43.07692307692308,4,Black,Black,Red,-1,19
66a11314405dc,level_B_cal,6,628,23,8,8,23,,35.38461538461539,3,Black,Black,Black,1,20
66a11314405dc,level_B_cal,6,625,24,1,1,15,,3.076923076923077,1,Black,Black,Black,1,21
66a11314405dc,level_B_cal,6,639,25,80,80,69,,56.92307692307692,17,Red,Red,Red,1,22
66a11314405dc,level_B_cal,6,629,26,53,44,31,,18.461538461538463,10,Red,Black,Black,1,23
66a1133b6f8cb,level_B_cal,3,-2,0,5,5,0,,0.0,0,Black,Black,Black,1,1
66a1133b6f8cb,level_B_cal,3,-3,1,68,61,54,,60.0,14,Red,Red,Red,1,2
66a1133b6f8cb,level_B_cal,3,565,2,97,65,62,,49.23076923076923,18,Red,Red,Red,1,3
66a1133b6f8cb,level_B_cal,3,558,3,18,18,31,,43.07692307692308,6,Black,Black,Black,1,4
66a1133b6f8cb,level_B_cal,3,561,4,79,42,46,,33.84615384615385,14,Red,Black,Black,1,5
66a1133b6f8cb,level_B_cal,3,568,5,73,73,69,,81.53846153846153,13,Red,Red,Red,1,6
66a1133b6f8cb,level_B_cal,3,557,6,34,34,31,,18.461538461538463,9,Black,Black,Black,1,7
66a1133b6f8cb,level_B_cal,3,571,7,99,99,85,,72.3076923076923,20,Red,Red,Red,1,8
66a1133b6f8cb,level_B_cal,3,562,8,26,37,46,,58.46153846153847,6,Black,Black,Black,1,9
66a1133b6f8cb,level_B_cal,3,554,9,5,5,15,,27.692307692307693,3,Black,Black,Black,1,10
66a1133b6f8cb,level_B_cal,3,572,10,97,97,85,,96.92307692307692,19,Red,Red,Red,1,11
66a1133b6f8cb,level_B_cal,3,559,11,87,36,38,,26.15384615384616,13,Red,Black,Red,-1,10
66a1133b6f8cb,level_B_cal,3,551,12,3,3,8,,1.5384615384615383,1,Black,Black,Black,1,11
66a1133b6f8cb,level_B_cal,3,567,13,91,91,69,,56.92307692307692,16,Red,Red,Black,-1,10
66a1133b6f8cb,level_B_cal,3,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,11
66a1133b6f8cb,level_B_cal,3,555,15,10,10,23,,10.76923076923077,5,Black,Black,Black,1,12
66a1133b6f8cb,level_B_cal,3,574,16,100,100,92,,98.46153846153848,20,Red,Red,Red,1,13
66a1133b6f8cb,level_B_cal,3,552,17,1,1,8,,13.846153846153848,2,Black,Black,Black,1,14
66a1133b6f8cb,level_B_cal,3,566,18,27,65,62,,73.84615384615385,8,Black,Red,Red,1,15
66a1133b6f8cb,level_B_cal,3,564,19,48,52,54,,66.15384615384615,11,Black,Red,Red,1,16
66a1133b6f8cb,level_B_cal,3,553,20,2,2,15,,3.076923076923077,2,Black,Black,Black,1,17
66a1133b6f8cb,level_B_cal,3,563,21,80,57,54,,41.53846153846154,15,Red,Red,Black,-1,16
66a1133b6f8cb,level_B_cal,3,570,22,81,81,77,,89.23076923076924,14,Red,Red,Red,1,17
66a1133b6f8cb,level_B_cal,3,573,23,86,86,92,,86.15384615384616,19,Red,Red,Red,1,18
66a1133b6f8cb,level_B_cal,3,569,24,82,82,77,,64.61538461538461,17,Red,Red,Red,1,19
66a1133b6f8cb,level_B_cal,3,556,25,4,4,23,,35.38461538461539,1,Black,Black,Red,-1,18
66a1133b6f8cb,level_B_cal,3,560,26,16,16,38,,50.76923076923077,5,Black,Black,Black,1,19
66a1140a6fc19,level_B_cal,14,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a1140a6fc19,level_B_cal,14,-3,1,71,62,54,,60.0,14,Red,Red,Black,-1,0
66a1140a6fc19,level_B_cal,14,821,2,38,35,31,,18.461538461538463,12,Black,Black,Red,-1,-1
66a1140a6fc19,level_B_cal,14,829,3,69,69,62,,49.23076923076923,13,Red,Red,Red,1,0
66a1140a6fc19,level_B_cal,14,820,4,6,14,23,,35.38461538461539,1,Black,Black,Black,1,1
66a1140a6fc19,level_B_cal,14,823,5,52,34,38,,26.15384615384616,12,Black,Black,Red,-1,0
66a1140a6fc19,level_B_cal,14,833,6,85,90,77,,64.61538461538461,18,Red,Red,Black,-1,-1
66a1140a6fc19,level_B_cal,14,826,7,50,48,46,,58.46153846153847,10,Red,Black,Black,1,0
66a1140a6fc19,level_B_cal,14,832,8,82,69,69,,81.53846153846153,14,Red,Red,Red,1,1
66a1140a6fc19,level_B_cal,14,837,9,98,98,92,,86.15384615384616,20,Red,Red,Red,1,2
66a1140a6fc19,level_B_cal,14,834,10,79,79,77,,89.23076923076924,16,Red,Red,Red,1,3
66a1140a6fc19,level_B_cal,14,828,11,28,50,54,,66.15384615384615,8,Black,Red,Red,1,4
66a1140a6fc19,level_B_cal,14,825,12,62,42,46,,33.84615384615385,15,Red,Black,Black,1,5
66a1140a6fc19,level_B_cal,14,827,13,52,52,54,,41.53846153846154,15,Red,Red,Black,-1,4
66a1140a6fc19,level_B_cal,14,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,5
66a1140a6fc19,level_B_cal,14,818,15,10,10,15,,27.692307692307693,3,Black,Black,Black,1,6
66a1140a6fc19,level_B_cal,14,815,16,0,0,8,,1.5384615384615383,0,Black,Black,Black,1,7
66a1140a6fc19,level_B_cal,14,816,17,1,0,8,,13.846153846153848,0,Black,Black,Black,1,8
66a1140a6fc19,level_B_cal,14,824,18,31,31,38,,50.76923076923077,6,Black,Black,Red,-1,7
66a1140a6fc19,level_B_cal,14,830,19,71,65,62,,73.84615384615385,12,Red,Red,Red,1,8
66a1140a6fc19,level_B_cal,14,838,20,92,92,92,,98.46153846153848,20,Red,Red,Red,1,9
66a1140a6fc19,level_B_cal,14,836,21,91,84,85,,96.92307692307692,19,Red,Red,Red,1,10
66a1140a6fc19,level_B_cal,14,835,22,91,91,85,,72.3076923076923,19,Red,Red,Black,-1,9
66a1140a6fc19,level_B_cal,14,822,23,2,4,31,,43.07692307692308,2,Black,Black,Black,1,10
66a1140a6fc19,level_B_cal,14,831,24,88,78,69,,56.92307692307692,19,Red,Red,Black,-1,9
66a1140a6fc19,level_B_cal,14,819,25,13,13,23,,10.76923076923077,3,Black,Black,Black,1,10
66a1140a6fc19,level_B_cal,14,817,26,2,2,15,,3.076923076923077,1,Black,Black,Black,1,11
66a114b0d2015,level_B_cal,16,-2,0,0,0,0,,0.0,0,Black,Black,Black,1,1
66a114b0d2015,level_B_cal,16,-3,1,75,75,54,,60.0,14,Black,Red,Red,1,2
66a114b0d2015,level_B_cal,16,882,2,81,81,77,,89.23076923076924,15,Red,Red,Black,-1,1
66a114b0d2015,level_B_cal,16,874,3,9,29,46,,58.46153846153847,2,Black,Black,Black,1,2
66a114b0d2015,level_B_cal,16,865,4,50,50,15,,3.076923076923077,1,Red,Red,Black,-1,1
66a114b0d2015,level_B_cal,16,869,5,51,51,31,,18.461538461538463,8,Black,Black,Black,1,2
66a114b0d2015,level_B_cal,16,871,6,42,42,38,,26.15384615384616,9,Black,Black,Black,1,3
66a114b0d2015,level_B_cal,16,879,7,62,62,69,,56.92307692307692,17,Red,Red,Black,-1,2
66a114b0d2015,level_B_cal,16,877,8,62,62,62,,49.23076923076923,15,Red,Red,Red,1,3
66a114b0d2015,level_B_cal,16,867,9,63,63,23,,10.76923076923077,7,Black,Black,Black,1,4
66a114b0d2015,level_B_cal,16,870,10,26,26,31,,43.07692307692308,3,Black,Black,Red,-1,3
66a114b0d2015,level_B_cal,16,876,11,46,46,54,,66.15384615384615,9,Red,Red,Red,1,4
66a114b0d2015,level_B_cal,16,873,12,50,51,46,,33.84615384615385,13,Black,Black,Black,1,5
66a114b0d2015,level_B_cal,16,863,13,0,0,8,,1.5384615384615383,0,Black,Black,Black,1,6
66a114b0d2015,level_B_cal,16,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,7
66a114b0d2015,level_B_cal,16,883,15,94,94,85,,72.3076923076923,20,Black,Black,Red,-1,6
66a114b0d2015,level_B_cal,16,878,16,50,50,62,,73.84615384615385,9,Black,Black,Black,1,7
66a114b0d2015,level_B_cal,16,885,17,100,100,92,,86.15384615384616,21,Red,Red,Red,1,8
66a114b0d2015,level_B_cal,16,866,18,25,25,15,,27.692307692307693,4,Black,Black,Red,-1,7
66a114b0d2015,level_B_cal,16,872,19,21,21,38,,50.76923076923077,4,Black,Black,Red,-1,6
66a114b0d2015,level_B_cal,16,881,20,91,91,77,,64.61538461538461,19,Red,Red,Red,1,7
66a114b0d2015,level_B_cal,16,868,21,88,88,23,,35.38461538461539,3,Black,Black,Red,-1,6
66a114b0d2015,level_B_cal,16,880,22,60,60,69,,81.53846153846153,13,Red,Red,Red,1,7
66a114b0d2015,level_B_cal,16,875,23,50,50,54,,41.53846153846154,14,Black,Black,Black,1,8
66a114b0d2015,level_B_cal,16,886,24,91,91,92,,98.46153846153848,20,Black,Red,Red,1,9
66a114b0d2015,level_B_cal,16,884,25,89,89,85,,96.92307692307692,19,Red,Red,Red,1,10
66a114b0d2015,level_B_cal,16,864,26,0,0,8,,13.846153846153848,0,Black,Black,Black,1,11
66a114babee43,level_B_cal,15,-2,0,60,50,0,,0.0,0,Black,Black,Black,1,1
66a114babee43,level_B_cal,15,-3,1,62,66,54,,60.0,14,Red,Red,Red,1,2
66a114babee43,level_B_cal,15,842,2,50,50,15,,27.692307692307693,4,Red,Red,Black,-1,1
66a114babee43,level_B_cal,15,843,3,36,50,23,,10.76923076923077,6,Red,Red,Black,-1,0
66a114babee43,level_B_cal,15,847,4,40,22,38,,26.15384615384616,10,Red,Red,Black,-1,-1
66a114babee43,level_B_cal,15,853,5,62,70,62,,49.23076923076923,17,Red,Red,Red,1,0
66a114babee43,level_B_cal,15,841,6,80,80,15,,3.076923076923077,2,Black,Black,Black,1,1
66a114babee43,level_B_cal,15,855,7,81,81,69,,56.92307692307692,18,Red,Red,Black,-1,0
66a114babee43,level_B_cal,15,848,8,50,50,38,,50.76923076923077,5,Red,Red,Red,1,1
66a114babee43,level_B_cal,15,862,9,100,100,92,,98.46153846153848,20,Red,Red,Red,1,2
66a114babee43,level_B_cal,15,846,10,67,63,31,,43.07692307692308,4,Black,Black,Red,-1,1
66a114babee43,level_B_cal,15,852,11,50,50,54,,66.15384615384615,9,Black,Black,Red,-1,0
66a114babee43,level_B_cal,15,854,12,50,70,62,,73.84615384615385,11,Black,Black,Red,-1,-1
66a114babee43,level_B_cal,15,859,13,73,68,85,,72.3076923076923,17,Red,Red,Red,1,0
66a114babee43,level_B_cal,15,-1,14,100,100,100,,100.0,21,Red,Red,Red,1,1
66a114babee43,level_B_cal,15,857,15,83,76,77,,64.61538461538461,17,Red,Red,Red,1,2
66a114babee43,level_B_cal,15,839,16,100,100,8,,1.5384615384615383,0,Black,Black,Black,1,3
66a114babee43,level_B_cal,15,858,17,84,80,77,,89.23076923076924,18,Red,Red,Red,1,4
66a114babee43,level_B_cal,15,844,18,84,92,23,,35.38461538461539,3,Black,Black,Black,1,5
66a114babee43,level_B_cal,15,849,19,50,49,46,,33.84615384615385,10,Black,Black,Red,-1,4
66a114babee43,level_B_cal,15,861,20,100,100,92,,86.15384615384616,20,Red,Red,Red,1,5
66a114babee43,level_B_cal,15,851,21,71,73,54,,41.53846153846154,15,Red,Red,Black,-1,4
